series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXUMENBOYSLB0607M             	U	EXPEND	APPAREL	MENBOYS	LB06	07	M	Apparel, Men and boys-LB06-Other husband and wife consumer units	          	1984	A01	2013	A01
CXUMENBOYSLB0608M             	U	EXPEND	APPAREL	MENBOYS	LB06	08	M	Apparel, Men and boys-LB06-One parent, at least one child under 18	          	1984	A01	2013	A01
CXUMENBOYSLB0609M             	U	EXPEND	APPAREL	MENBOYS	LB06	09	M	Apparel, Men and boys-LB06-Single person and other consumer units	          	1984	A01	2013	A01
CXUMENBOYSLB0701M             	U	EXPEND	APPAREL	MENBOYS	LB07	01	M	Apparel, Men and boys-LB07-All Consumer Units	          	1984	A01	2013	A01
CXUMENBOYSLB0702M             	U	EXPEND	APPAREL	MENBOYS	LB07	02	M	Apparel, Men and boys-LB07-Single Consumers, no earner	          	1984	A01	2013	A01
CXUMENBOYSLB0703M             	U	EXPEND	APPAREL	MENBOYS	LB07	03	M	Apparel, Men and boys-LB07-Single Consumers, one earner	          	1984	A01	2013	A01
CXUMENBOYSLB0704M             	U	EXPEND	APPAREL	MENBOYS	LB07	04	M	Apparel, Men and boys-LB07-Consumer units of two or more people, no earners	          	1984	A01	2013	A01
CXUMENBOYSLB0705M             	U	EXPEND	APPAREL	MENBOYS	LB07	05	M	Apparel, Men and boys-LB07-CUs of two or more people, one earner	          	1984	A01	2013	A01
CXUMENBOYSLB0706M             	U	EXPEND	APPAREL	MENBOYS	LB07	06	M	Apparel, Men and boys-LB07-CUs of two or more people, two earners	          	1984	A01	2013	A01
CXUMENBOYSLB0707M             	U	EXPEND	APPAREL	MENBOYS	LB07	07	M	Apparel, Men and boys-LB07-CUs of two or more people, three or more earners	          	1984	A01	2013	A01
CXUMENBOYSLB0801M             	U	EXPEND	APPAREL	MENBOYS	LB08	01	M	Apparel, Men and boys-LB08-All Consumer Units	          	1984	A01	2013	A01
CXUMENBOYSLB0802M             	U	EXPEND	APPAREL	MENBOYS	LB08	02	M	Apparel, Men and boys-LB08-Housing tenure: home owner	          	1984	A01	2013	A01
CXUMENBOYSLB0803M             	U	EXPEND	APPAREL	MENBOYS	LB08	03	M	Apparel, Men and boys-LB08-Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0804M             	U	EXPEND	APPAREL	MENBOYS	LB08	04	M	Apparel, Men and boys-LB08-Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0805M             	U	EXPEND	APPAREL	MENBOYS	LB08	05	M	Apparel, Men and boys-LB08-Housing tenure: renter	          	1984	A01	2013	A01
CXUMENBOYSLB0806M             	U	EXPEND	APPAREL	MENBOYS	LB08	06	M	Apparel, Men and boys-LB08-Type of area: urban	          	1984	A01	2013	A01
CXUMENBOYSLB0807M             	U	EXPEND	APPAREL	MENBOYS	LB08	07	M	Apparel, Men and boys-LB08-Type of area: urban: central city(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0808M             	U	EXPEND	APPAREL	MENBOYS	LB08	08	M	Apparel, Men and boys-LB08-Type of area: urban: other urban(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0809M             	U	EXPEND	APPAREL	MENBOYS	LB08	09	M	Apparel, Men and boys-LB08-Type of area: rural	          	1984	A01	2013	A01
CXUMENBOYSLB0901M             	U	EXPEND	APPAREL	MENBOYS	LB09	01	M	Apparel, Men and boys-LB09-All Consumer Units	          	1984	A01	2013	A01
CXUMENBOYSLB0902M             	U	EXPEND	APPAREL	MENBOYS	LB09	02	M	Apparel, Men and boys-LB09-Race of ref. person: White, Asian, and All Others	          	1984	A01	2013	A01
CXUMENBOYSLB0903M             	U	EXPEND	APPAREL	MENBOYS	LB09	03	M	Apparel, Men and boys-LB09-Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0904M             	U	EXPEND	APPAREL	MENBOYS	LB09	04	M	Apparel, Men and boys-LB09-Race of reference person: Asian(from 2003)	          	2003	A01	2013	A01
CXUMENBOYSLB0905M             	U	EXPEND	APPAREL	MENBOYS	LB09	05	M	Apparel, Men and boys-LB09-Race of ref. person: Black or African American	          	1984	A01	2013	A01
CXUMENBOYSLB1001M             	U	EXPEND	APPAREL	MENBOYS	LB10	01	M	Apparel, Men and boys-LB10-All Consumer Units	          	1984	A01	2013	A01
CXUMENBOYSLB1002M             	U	EXPEND	APPAREL	MENBOYS	LB10	02	M	Apparel, Men and boys-LB10-Origin of reference person: Hispanic or Latino	          	1994	A01	2013	A01
CXUMENBOYSLB1003M             	U	EXPEND	APPAREL	MENBOYS	LB10	03	M	Apparel, Men and boys-LB10-Origin of reference person: Not Hispanic or Latino	          	1994	A01	2013	A01
CXUMENBOYSLB1004M             	U	EXPEND	APPAREL	MENBOYS	LB10	04	M	Apparel, Men and boys-LB10-Not Hispanic or Latino: White and All Other Races	          	2003	A01	2013	A01
CXUMENBOYSLB1005M             	U	EXPEND	APPAREL	MENBOYS	LB10	05	M	Apparel, Men and boys-LB10-Not Hispanic or Latino: Black or African-American	          	2003	A01	2013	A01
CXUMENBOYSLB1101M             	U	EXPEND	APPAREL	MENBOYS	LB11	01	M	Apparel, Men and boys-LB11-All Consumer Units	          	1984	A01	2013	A01
CXUMENBOYSLB1102M             	U	EXPEND	APPAREL	MENBOYS	LB11	02	M	Apparel, Men and boys-LB11-Region of residence: northeast	          	1984	A01	2013	A01
CXUMENBOYSLB1103M             	U	EXPEND	APPAREL	MENBOYS	LB11	03	M	Apparel, Men and boys-LB11-Region of residence: midwest	          	1984	A01	2013	A01
CXUMENBOYSLB1104M             	U	EXPEND	APPAREL	MENBOYS	LB11	04	M	Apparel, Men and boys-LB11-Region of residence: south	          	1984	A01	2013	A01
CXUMENBOYSLB1105M             	U	EXPEND	APPAREL	MENBOYS	LB11	05	M	Apparel, Men and boys-LB11-Region of residence: west	          	1984	A01	2013	A01
CXUMENBOYSLB1201M             	U	EXPEND	APPAREL	MENBOYS	LB12	01	M	Apparel, Men and boys-LB12-Self-employed workers	          	1984	A01	2013	A01
CXUMENBOYSLB1202M             	U	EXPEND	APPAREL	MENBOYS	LB12	02	M	Apparel, Men and boys-LB12-Total wage and salary earners	          	1984	A01	2013	A01
CXUMENBOYSLB1203M             	U	EXPEND	APPAREL	MENBOYS	LB12	03	M	Apparel, Men and boys-LB12-Wage & salary earners: managers and professionals	          	1984	A01	2013	A01
CXUMENBOYSLB1204M             	U	EXPEND	APPAREL	MENBOYS	LB12	04	M	Apparel, Men and boys-LB12-Wage & salary: tech., sales, and clerical workers	          	1984	A01	2013	A01
CXUMENBOYSLB1205M             	U	EXPEND	APPAREL	MENBOYS	LB12	05	M	Apparel, Men and boys-LB12-Wage & salary earners: service workers	          	1984	A01	2013	A01
CXUMENBOYSLB1206M             	U	EXPEND	APPAREL	MENBOYS	LB12	06	M	Apparel, Men and boys-LB12-Wage & salary: construction workers & mechanics	          	1984	A01	2013	A01
CXUMENBOYSLB1207M             	U	EXPEND	APPAREL	MENBOYS	LB12	07	M	Apparel, Men and boys-LB12-Wage & salary: Operators, fabricators & laborers	          	1984	A01	2013	A01
CXUMENBOYSLB1208M             	U	EXPEND	APPAREL	MENBOYS	LB12	08	M	Apparel, Men and boys-LB12-Retired	          	1984	A01	2013	A01
CXUMENBOYSLB1209M             	U	EXPEND	APPAREL	MENBOYS	LB12	09	M	Apparel, Men and boys-LB12-Occupation: all other, including not reporting	          	1984	A01	2013	A01
CXUMENBOYSLB1301M             	U	EXPEND	APPAREL	MENBOYS	LB13	01	M	Apparel, Men and boys-LB13-All Consumer Units	          	1984	A01	2012	A01
CXUMENBOYSLB1302M             	U	EXPEND	APPAREL	MENBOYS	LB13	02	M	Apparel, Men and boys-LB13-Total, less than college graduate	          	1996	A01	2012	A01
CXUMENBOYSLB1303M             	U	EXPEND	APPAREL	MENBOYS	LB13	03	M	Apparel, Men and boys-LB13-Less than high school graduate	          	1995	A01	2012	A01
CXUMENBOYSLB1304M             	U	EXPEND	APPAREL	MENBOYS	LB13	04	M	Apparel, Men and boys-LB13-High school graduate	          	1995	A01	2012	A01
CXUMENBOYSLB1305M             	U	EXPEND	APPAREL	MENBOYS	LB13	05	M	Apparel, Men and boys-LB13-High school graduate with some college	          	1995	A01	2012	A01
CXUMENBOYSLB1306M             	U	EXPEND	APPAREL	MENBOYS	LB13	06	M	Apparel, Men and boys-LB13-Associate degree	          	1996	A01	2012	A01
CXUMENBOYSLB1307M             	U	EXPEND	APPAREL	MENBOYS	LB13	07	M	Apparel, Men and boys-LB13-Total, college graduate	          	1995	A01	2012	A01
CXUMENBOYSLB1308M             	U	EXPEND	APPAREL	MENBOYS	LB13	08	M	Apparel, Men and boys-LB13-Bachelor's degree	          	1996	A01	2012	A01
CXUMENBOYSLB1309M             	U	EXPEND	APPAREL	MENBOYS	LB13	09	M	Apparel, Men and boys-LB13-Master's, professional, doctorate	          	1996	A01	2012	A01
CXUMENBOYSLB1401M             	U	EXPEND	APPAREL	MENBOYS	LB14	01	M	Apparel, Men and boys-LB14-All Consumer Units	          	2012	A01	2013	A01
CXUMENBOYSLB1402M             	U	EXPEND	APPAREL	MENBOYS	LB14	02	M	Apparel, Men and boys-LB14-Less than college graduate: Total	          	2012	A01	2013	A01
CXUMENBOYSLB1403M             	U	EXPEND	APPAREL	MENBOYS	LB14	03	M	Apparel, Men and boys-LB14-Less than college graduate: Less than high school graduate	          	2012	A01	2013	A01
CXUMENBOYSLB1404M             	U	EXPEND	APPAREL	MENBOYS	LB14	04	M	Apparel, Men and boys-LB14-Less than college graduate: High school graduate	          	2012	A01	2013	A01
CXUMENBOYSLB1405M             	U	EXPEND	APPAREL	MENBOYS	LB14	05	M	Apparel, Men and boys-LB14-Less than college graduate: High schoo graduate with some college	          	2012	A01	2013	A01
CXUMENBOYSLB1406M             	U	EXPEND	APPAREL	MENBOYS	LB14	06	M	Apparel, Men and boys-LB14-Less than college graduate: Associate's degree	          	2012	A01	2013	A01
CXUMENBOYSLB1407M             	U	EXPEND	APPAREL	MENBOYS	LB14	07	M	Apparel, Men and boys-LB14-College graduate: Total	          	2012	A01	2013	A01
CXUMENBOYSLB1408M             	U	EXPEND	APPAREL	MENBOYS	LB14	08	M	Apparel, Men and boys-LB14-College graduate: Bachelor's degree	          	2012	A01	2013	A01
CXUMENBOYSLB1409M             	U	EXPEND	APPAREL	MENBOYS	LB14	09	M	Apparel, Men and boys-LB14-College graduate: Master's, professional, doctoral degree	          	2012	A01	2013	A01
CXUMENSLB0101M                	U	EXPEND	APPAREL	MENS	LB01	01	M	Apparel, Men, 16 and over-LB01-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0102M                	U	EXPEND	APPAREL	MENS	LB01	02	M	Apparel, Men, 16 and over-LB01-Lowest 20 percent income quintile	          	1984	A01	2013	A01
CXUMENSLB0103M                	U	EXPEND	APPAREL	MENS	LB01	03	M	Apparel, Men, 16 and over-LB01-Second 20 percent income quintile	          	1984	A01	2013	A01
CXUMENSLB0104M                	U	EXPEND	APPAREL	MENS	LB01	04	M	Apparel, Men, 16 and over-LB01-Third 20 percent income quintile	          	1984	A01	2013	A01
CXUMENSLB0105M                	U	EXPEND	APPAREL	MENS	LB01	05	M	Apparel, Men, 16 and over-LB01-Fourth 20 percent income quintile	          	1984	A01	2013	A01
CXUMENSLB0106M                	U	EXPEND	APPAREL	MENS	LB01	06	M	Apparel, Men, 16 and over-LB01-Highest 20 percent income quintile	          	1984	A01	2013	A01
CXUMENSLB01A1M                	U	EXPEND	APPAREL	MENS	LB01	A1	M	Apparel, Men, 16 and over-LB01-Total complete income reporters	          	1984	A01	2003	A01
CXUMENSLB01A2M                	U	EXPEND	APPAREL	MENS	LB01	A2	M	Apparel, Men, 16 and over-LB01-Incomplete income reports	          	1984	A01	2003	A01
CXUMENSLB0201M                	U	EXPEND	APPAREL	MENS	LB02	01	M	Apparel, Men, 16 and over-LB02-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0202M                	U	EXPEND	APPAREL	MENS	LB02	02	M	Apparel, Men, 16 and over-LB02-Before tax income of less than $5,000	          	1984	A01	2013	A01
CXUMENSLB0203M                	U	EXPEND	APPAREL	MENS	LB02	03	M	Apparel, Men, 16 and over-LB02-$5,000 to $9,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0204M                	U	EXPEND	APPAREL	MENS	LB02	04	M	Apparel, Men, 16 and over-LB02-$10,000 to $14,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0205M                	U	EXPEND	APPAREL	MENS	LB02	05	M	Apparel, Men, 16 and over-LB02-$15,000 to $19,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0206M                	U	EXPEND	APPAREL	MENS	LB02	06	M	Apparel, Men, 16 and over-LB02-$20,000 to $29,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0207M                	U	EXPEND	APPAREL	MENS	LB02	07	M	Apparel, Men, 16 and over-LB02-$30,000 to $39,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0208M                	U	EXPEND	APPAREL	MENS	LB02	08	M	Apparel, Men, 16 and over-LB02-$40,000 to $49,999 before tax income	          	1984	A01	2013	A01
CXUMENSLB0209M                	U	EXPEND	APPAREL	MENS	LB02	09	M	Apparel, Men, 16 and over-LB02-$50,000 to $69,999 before tax income	          	1992	A01	2013	A01
CXUMENSLB0210M                	U	EXPEND	APPAREL	MENS	LB02	10	M	Apparel, Men, 16 and over-LB02-Before tax income of $70,000 and over	          	1992	A01	2013	A01
CXUMENSLB0211M                	U	EXPEND	APPAREL	MENS	LB02	11	M	Apparel, Men, 16 and over-LB02-Before tax income of less than $70,000(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0212M                	U	EXPEND	APPAREL	MENS	LB02	12	M	Apparel, Men, 16 and over-LB02-$70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0213M                	U	EXPEND	APPAREL	MENS	LB02	13	M	Apparel, Men, 16 and over-LB02-$80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0214M                	U	EXPEND	APPAREL	MENS	LB02	14	M	Apparel, Men, 16 and over-LB02-Before tax income of $100,000 and over(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0215M                	U	EXPEND	APPAREL	MENS	LB02	15	M	Apparel, Men, 16 and over-LB02-$100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0216M                	U	EXPEND	APPAREL	MENS	LB02	16	M	Apparel, Men, 16 and over-LB02-$120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0217M                	U	EXPEND	APPAREL	MENS	LB02	17	M	Apparel, Men, 16 and over-LB02-Before tax income of $150,000 and over(from 2003)	          	2003	A01	2013	A01
CXUMENSLB02A1M                	U	EXPEND	APPAREL	MENS	LB02	A1	M	Apparel, Men, 16 and over-LB02-Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXUMENSLB02A2M                	U	EXPEND	APPAREL	MENS	LB02	A2	M	Apparel, Men, 16 and over-LB02-Total complete income reporters	          	1984	A01	2003	A01
CXUMENSLB0401M                	U	EXPEND	APPAREL	MENS	LB04	01	M	Apparel, Men, 16 and over-LB04-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0402M                	U	EXPEND	APPAREL	MENS	LB04	02	M	Apparel, Men, 16 and over-LB04-Reference person under age 25	          	1984	A01	2013	A01
CXUMENSLB0403M                	U	EXPEND	APPAREL	MENS	LB04	03	M	Apparel, Men, 16 and over-LB04-Reference person between age 25 and 34	          	1984	A01	2013	A01
CXUMENSLB0404M                	U	EXPEND	APPAREL	MENS	LB04	04	M	Apparel, Men, 16 and over-LB04-Reference person between age 35 and 44	          	1984	A01	2013	A01
CXUMENSLB0405M                	U	EXPEND	APPAREL	MENS	LB04	05	M	Apparel, Men, 16 and over-LB04-Reference person between age 45 and 54	          	1984	A01	2013	A01
CXUMENSLB0406M                	U	EXPEND	APPAREL	MENS	LB04	06	M	Apparel, Men, 16 and over-LB04-Reference person between age 55 and 64	          	1984	A01	2013	A01
CXUMENSLB0407M                	U	EXPEND	APPAREL	MENS	LB04	07	M	Apparel, Men, 16 and over-LB04-Reference person over age 65	          	1988	A01	2013	A01
CXUMENSLB0408M                	U	EXPEND	APPAREL	MENS	LB04	08	M	Apparel, Men, 16 and over-LB04-Reference person between age 65 and 74	          	1984	A01	2013	A01
CXUMENSLB0409M                	U	EXPEND	APPAREL	MENS	LB04	09	M	Apparel, Men, 16 and over-LB04-Reference person over the age of 75	          	1984	A01	2013	A01
CXUMENSLB0501M                	U	EXPEND	APPAREL	MENS	LB05	01	M	Apparel, Men, 16 and over-LB05-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0502M                	U	EXPEND	APPAREL	MENS	LB05	02	M	Apparel, Men, 16 and over-LB05-One person consumer unit	          	1984	A01	2013	A01
CXUMENSLB0503M                	U	EXPEND	APPAREL	MENS	LB05	03	M	Apparel, Men, 16 and over-LB05-Two or more people in consumer unit	          	1988	A01	2013	A01
CXUMENSLB0504M                	U	EXPEND	APPAREL	MENS	LB05	04	M	Apparel, Men, 16 and over-LB05-Two people in consumer unit	          	1984	A01	2013	A01
CXUMENSLB0505M                	U	EXPEND	APPAREL	MENS	LB05	05	M	Apparel, Men, 16 and over-LB05-Three people in consumer unit	          	1984	A01	2013	A01
CXUMENSLB0506M                	U	EXPEND	APPAREL	MENS	LB05	06	M	Apparel, Men, 16 and over-LB05-Four people in consumer unit	          	1984	A01	2013	A01
CXUMENSLB0507M                	U	EXPEND	APPAREL	MENS	LB05	07	M	Apparel, Men, 16 and over-LB05-Five or more people in consumer unit	          	1988	A01	2013	A01
CXUMENSLB05A1M                	U	EXPEND	APPAREL	MENS	LB05	A1	M	Apparel, Men, 16 and over-LB05-Five people in consumer unit	          	1984	A01	1987	A01
CXUMENSLB05A2M                	U	EXPEND	APPAREL	MENS	LB05	A2	M	Apparel, Men, 16 and over-LB05-Six or more people in consumer unit	          	1984	A01	1987	A01
CXUMENSLB0601M                	U	EXPEND	APPAREL	MENS	LB06	01	M	Apparel, Men, 16 and over-LB06-Total husband and wife consumer units	          	1984	A01	2013	A01
CXUMENSLB0602M                	U	EXPEND	APPAREL	MENS	LB06	02	M	Apparel, Men, 16 and over-LB06-Husband and wife only consumer units	          	1984	A01	2013	A01
CXUMENSLB0603M                	U	EXPEND	APPAREL	MENS	LB06	03	M	Apparel, Men, 16 and over-LB06-Total husband and wife with children cons. units	          	1988	A01	2013	A01
CXUMENSLB0604M                	U	EXPEND	APPAREL	MENS	LB06	04	M	Apparel, Men, 16 and over-LB06-Husband and wife w/ children, oldest child under 6	          	1984	A01	2013	A01
CXUMENSLB0605M                	U	EXPEND	APPAREL	MENS	LB06	05	M	Apparel, Men, 16 and over-LB06-Husband and wife w/ children, oldest child 6 to 17	          	1984	A01	2013	A01
CXUMENSLB0606M                	U	EXPEND	APPAREL	MENS	LB06	06	M	Apparel, Men, 16 and over-LB06-Husband & wife w/ children, old. child 18 or over	          	1984	A01	2013	A01
CXUMENSLB0607M                	U	EXPEND	APPAREL	MENS	LB06	07	M	Apparel, Men, 16 and over-LB06-Other husband and wife consumer units	          	1984	A01	2013	A01
CXUMENSLB0608M                	U	EXPEND	APPAREL	MENS	LB06	08	M	Apparel, Men, 16 and over-LB06-One parent, at least one child under 18	          	1984	A01	2013	A01
CXUMENSLB0609M                	U	EXPEND	APPAREL	MENS	LB06	09	M	Apparel, Men, 16 and over-LB06-Single person and other consumer units	          	1984	A01	2013	A01
CXUMENSLB0701M                	U	EXPEND	APPAREL	MENS	LB07	01	M	Apparel, Men, 16 and over-LB07-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0702M                	U	EXPEND	APPAREL	MENS	LB07	02	M	Apparel, Men, 16 and over-LB07-Single Consumers, no earner	          	1984	A01	2013	A01
CXUMENSLB0703M                	U	EXPEND	APPAREL	MENS	LB07	03	M	Apparel, Men, 16 and over-LB07-Single Consumers, one earner	          	1984	A01	2013	A01
CXUMENSLB0704M                	U	EXPEND	APPAREL	MENS	LB07	04	M	Apparel, Men, 16 and over-LB07-Consumer units of two or more people, no earners	          	1984	A01	2013	A01
CXUMENSLB0705M                	U	EXPEND	APPAREL	MENS	LB07	05	M	Apparel, Men, 16 and over-LB07-CUs of two or more people, one earner	          	1984	A01	2013	A01
CXUMENSLB0706M                	U	EXPEND	APPAREL	MENS	LB07	06	M	Apparel, Men, 16 and over-LB07-CUs of two or more people, two earners	          	1984	A01	2013	A01
CXUMENSLB0707M                	U	EXPEND	APPAREL	MENS	LB07	07	M	Apparel, Men, 16 and over-LB07-CUs of two or more people, three or more earners	          	1984	A01	2013	A01
CXUMENSLB0801M                	U	EXPEND	APPAREL	MENS	LB08	01	M	Apparel, Men, 16 and over-LB08-All Consumer Units	          	1984	A01	2013	A01
CXUMENSLB0802M                	U	EXPEND	APPAREL	MENS	LB08	02	M	Apparel, Men, 16 and over-LB08-Housing tenure: home owner	          	1984	A01	2013	A01
CXUMENSLB0803M                	U	EXPEND	APPAREL	MENS	LB08	03	M	Apparel, Men, 16 and over-LB08-Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0804M                	U	EXPEND	APPAREL	MENS	LB08	04	M	Apparel, Men, 16 and over-LB08-Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2013	A01
CXUMENSLB0805M                	U	EXPEND	APPAREL	MENS	LB08	05	M	Apparel, Men, 16 and over-LB08-Housing tenure: renter	          	1984	A01	2013	A01
CXUMENSLB0806M                	U	EXPEND	APPAREL	MENS	LB08	06	M	Apparel, Men, 16 and over-LB08-Type of area: urban	          	1984	A01	2013	A01
CXUMENSLB0807M                	U	EXPEND	APPAREL	MENS	LB08	07	M	Apparel, Men, 16 and over-LB08-Type of area: urban: central city(from 2003)	          	2003	A01	2013	A01
